Date,Prefecture,ShopName,Phone
2019-04-06,宮城県,カフェコムサ仙台パルコ店,022-397-9448
2019-04-06,東京都,BALLY CAFE （バリー カフェ）,03-6264-5471
2019-04-05,愛知県,JTRRD cafe nagoya（ジェイティード カフェ名古屋）,052-242-7551
2019-04-05,熊本県,Kushitani CAFE 阿蘇店,
2019-04-05,長崎県,cafe 木曜日のくしゃみ,095-826-6787
2019-04-05,和歌山県,四郷カフェ,0736-25-0450
2019-04-04,東京都,シズラー東京国際フォーラム店,03-3211-2205
2019-04-03,三重県,ねこぱふぇ,0598-54-1487
2019-04-02,北海道,Cafe Panino カフェ パニーノ,
2019-04-02,愛知県,Мир cafe （ミール カフェ）,0564-83-5882
2019-04-01,茨城県,KITCHEN+CAFE うみとやま,
2019-04-01,兵庫県,foret cafe （フォレカフェ）,078-945-6243
2019-04-01,北海道,紅茶とチーズケーキの店 グランパ,0166-73-3464
2019-04-01,広島県,grill＆deli LAVE,082-258-5353
2019-04-01,神奈川県,3＋3CAFE,0466-23-3939
2019-03-31,栃木県,e-SportsインターネットカフェFIGHTERS,0285-38-6181
2019-03-31,宮城県,otomo.,
2019-03-31,静岡県,わいんや,053-454-8259
2019-03-30,東京都,JUNO（ジュノ） 自由が丘本店,03-5758-2557
2019-03-29,東京都,スズメノツノ,090-4446-4649
2019-03-29,愛知県,Cafe de Lyon Palette,052-508-5544
2019-03-28,京都府,伊右衛⾨サロンアトリエ京都,075-744-6451
2019-03-28,宮城県,ベーカリーレストランサンマルク ララガーデン長町店,022-399-8733
2019-03-27,神奈川県,cafe solare Tsumugi エトモあざみ野店,045-507-3303
2019-03-27,神奈川県,東急フードショーカフェ,045-901-3240
2019-03-27,兵庫県,FROMA YORKYS CHEESE RESTAURANT&BAR,078-200-6480
2019-03-27,東京都,editor’s fav るるぶキッチン ASAKUSAエキミセ,03-6231-7742
2019-03-25,広島県,スポーツ＆カードゲームカフェ ミント広島店,082-207-2505
2019-03-25,神奈川県,1/3RD FITNESS＆BURGER,04-5225-8447
2019-03-24,埼玉県,猫カフェMOCHA（モカ）アルシェ大宮店,048-779-8822
2019-03-24,大阪府,ハーティネス上町カフェ,06-7492-3252
2019-03-24,北海道,心美菜果(SINBISAIKA),011-887-7803
2019-03-21,神奈川県,DEAN & DELUCA カフェ ODAKYU湘南GATE店,0466-52-8240
2019-03-20,東京都,SARYUサリュウ,03-6263-8432
2019-03-19,愛知県,SunnyDays Nagoya,052-211-7370
2019-03-19,徳島県,バースブック珈琲 新浜店,088-676-2522
2019-03-18,東京都,サンマルクカフェ 三鷹駅南口店,0422-24-6309
2019-03-16,三重県,カフェ＆ベーカリーPRONTO 鈴鹿PA店,059-371-6571
2019-03-16,東京都,Café&Meal MUJI 錦糸町パルコ,03-5625-0711
2019-03-15,東京都,PARKLIFE CAFE & RESTAURANT,03-6808-0070
2019-03-15,千葉県,Cafeアゼリア,04-7125-3030
2019-03-15,岡山県,古民家カフェ桃源郷,086-206-5721
2019-03-15,京都府,CHOTTO WARAKU,075-353-9669
2019-03-15,兵庫県,FROMA YORKYS CHEESE restaurant＆bar,078-803-8033
2019-03-15,埼玉県,サンマルクカフェ アリオ鷲宮店,0480-53-8309
2019-03-14,東京都,du cafe新宿 (ディーユーカフェ新宿),03-3352-2693
2019-03-14,東京都,グランドニッコー東京 台場 The Lobby Cafe,03-5500-6604
2019-03-14,千葉県,カウボーイ・クックハウス,045-330-5211
2019-03-13,京都府,＆COFFEE MAISON KAYSER SUINA室町店,075-708-5015
2019-03-13,愛知県,Moff animal cafe 名古屋parco店,052-264-8111
2019-03-13,京都府,POP GREEN,075-754-8923
2019-03-13,大阪府,マルモキッチン グランフロント大阪店,06-6467-8896
2019-03-09,東京都,dotcom space Tokyo,03-6721-1963
2019-03-09,東京都,CAFE＆BAKERY MIYABI（カフェ＆ベーカリー ミヤビ）オランダヒルズ店,03-5843-8198
2019-03-09,広島県,BETTER BICYCLES CAFÉ ONOMICHI,0848-29-9335
2019-03-08,東京都,スープ&カフェ オルト （SOUP&CAFE ORTO）,03-3981-0111
2019-03-07,山形県,Board Game Cafe Asobbe （ボードゲームカフェ アソッベ）,023-616-6363
2019-03-06,東京都,ONAKA PECO PECO byるるぶキッチン,03-6888-7806
2019-03-05,東京都,ネスカフェ睡眠カフェ 大井町店,
2019-03-05,大阪府,VERDE cafe,06-6442-7770
2019-03-04,愛知県,MASA cafe,052-485-9450
2019-03-04,福井県,がふぅ恋猫,
2019-03-04,大阪府,+39 ITALIAN CAFE & BAKERY,072-682-9888
2019-03-03,大阪府,SUNDAY’S BAKE 569（サンデーズ ベイク ゴーロクキュー）,06-6245-8898
2019-03-03,岡山県,風をあつめて,080-5759-3313
2019-03-02,愛媛県,imabari towel CAFÉ（今治タオルカフェ）,0898-32-7000
2019-03-02,東京都,MILKLAND HOKKAIDO → TOKYO,03-3723-5700
2019-03-02,石川県,eスポーツカフェ HUTABA（フタバ）,076-225-8528
2019-03-02,長崎県,HUIS TEN BOSCH 豆柴カフェ,0570-064-110
2019-03-01,大阪府,サンマルクカフェ イオンモール四條畷店,072-812-7309
2019-02-28,福岡県,LeBRESSOレブレッソ 福岡浄水通店,092-707-0304
2019-02-27,大阪府,J.S. フーディーズ(J.S. FOODIES) 天王寺MIO店,06-6773-3016
2019-02-27,京都府,カフェレストラン ラベンダー,075-647-0606
2019-02-27,大阪府,さち福やCAFE なんばCITY店,06-6632-0820
2019-02-26,大阪府,PARK in CAFE bird tree（バードツリー）,06-6832-4488
2019-02-25,埼玉県,kuki BALcafé,0480-31-8126
2019-02-25,北海道,石と鉄 STONE＆IRON,080-7874-9488
2019-02-23,神奈川県,CAFÉ ＆ SPACE L.D.K.,044-455-4551
2019-02-23,東京都,NERIMA.CAFE,03-5946-9673
2019-02-21,東京都,譲渡型保護猫カフェ CAT HOME GARDEN,03
2019-02-21,京都府,蜂蜜カフェ WATCH YOUR HEAD,075-754-7873
2019-02-20,千葉県,プールズ カフェ&バル,043-463-3661
2019-02-20,愛知県,ポコママcafeハウス,052-444-2700
2019-02-17,東京都,CAFE&GRILL ヒカリノアトリエ,03-6426-2122
2019-02-16,東京都,Developers.IO CAFE,0120-991-668
2019-02-16,大阪府,Pacific Sun (パシフィック サン),072-807-6091
2019-02-14,福岡県,Cafe&Bar Felice,092-332-9977
2019-02-13,大阪府,ひとり猫カフェにあにゃあ,080-9520-3844
2019-02-13,熊本県,Off-Grid Cafe Cenchallores（センチャラーズ）,
2019-02-12,神奈川県,Multiple Cafe FIRST MOVE,045-507-3008
2019-02-11,宮城県,レコード バンザイ/LP Cafe & Bar,022-209-2595
2019-02-11,長崎県,Melon de melon長崎Bg-Cafe店,095-820-8778
2019-02-10,兵庫県,おいしい散歩,078-262-1112
2019-02-10,埼玉県,お米cafeさかもと,048-514-7788
2019-02-09,福岡県,マンゴツリーカフェ天神,092-791-8881
2019-02-09,大阪府,Island Cafe ’Olu’Olu,072-203-0801
2019-02-07,大阪府,ふくろうカフェCu,080-5330-2960
2019-02-06,神奈川県,椿屋カフェ 京急上大岡店,045-367-9084
2019-02-06,神奈川県,niko and … KITCHEN ニコアンドキッチン横浜ベイクォーター店,055-269-5104
2019-02-06,東京都,Beillevaire 新宿伊勢丹,03-3352-1111
2019-02-05,東京都,農園の手紙舎,042-506-8500
2019-02-05,香川県,占いカフェ ハスハス,0875-88-9009
2019-02-04,茨城県,COFFEE STORY,029-350-3959
2019-02-02,千葉県,カフェキッチン HACHI CAFE,0479-74-3554
2019-01-31,東京都,SECRET CAFE L シークレットカフェ・エル,03-6233-8101
2019-01-30,福岡県,ホークスレストラン,092-235-7182
2019-01-29,京都府,TEA AND BAR,075-351-0700
2019-01-29,石川県,BREFA,076-222-7280
2019-01-26,滋賀県,MOV’S（town&coffee）,077-526-8881
2019-01-26,宮城県,DeliCafe芽ぶき,022-266-7122
2019-01-26,宮城県,糀いずみや,090-7335-1238
2019-01-23,宮城県,カフェ LACIDEM TOKO-TOKO,022-226-8595
2019-01-22,東京都,しロといロいロ（SIRO to IROIRO）,
2019-01-21,香川県,ナナブンノハチ,087-812-1678
2019-01-18,大阪府,CORAL KITCHEN cove コーラルパーラーエノコ,06-6445-8035
2019-01-18,兵庫県,ボードゲーム茶屋 湖月,0796-52-5123
2019-01-16,神奈川県,ボードゲームカフェ JELLY JELLY CAFE 川崎店,044-223-6676
2019-01-16,静岡県,ばなふりら,055-968-5268
2019-01-11,兵庫県,cafe Pigna,078-803-8288
2019-01-09,東京都, Cafe de paris（カフェ ド パリ）,03-3475-0130
2019-01-07,神奈川県,LEAFⅡ,045-228-9555
2019-01-06,東京都,eternity 三ノ輪,03-6806-6220
2019-01-05,兵庫県,styling cafe Day See,078-891-7555
2019-01-05,和歌山県,toco*towa DELI とことわ,073-488-2102
2019-01-04,東京都,Cafe & Bar うそのたばこ店,03-5829-6442
2019-01-03,兵庫県,coral beach（コーラルビーチ）,0798-39-8035
2019-01-03,大阪府,創作空間caféアトリエ 中崎町店,06-6467-8667
2018-12-27,神奈川県,岩座-IWAKURA-  鎌倉小町通り店,0467-38-5238
2018-12-26,長野県,SO BAR 保科,0263-34-8488
2018-12-24,東京都,egg baby cafe,03-6823-1155
2018-12-21,東京都,EJアニメシアター新宿,03-5361-7878
2018-12-21,京都府,J.S.BURGERS CAFE 京都店,075-253-6121
2018-12-20,岡山県,ROKU CAFE BAR,0867-72-6600
2018-12-20,長野県,Cafe&Bar Livi (カフェ&バー リヴィ),026-225-5115
2018-12-20,東京都,cafe no. HARAJUKU（カフェナンバー）,03-6721-1271
2018-12-19,大阪府,ホリーズカフェ住道オペラパーク店,072-869-2125
2018-12-19,兵庫県,ホリーズカフェゆめタウン姫路店,079-299-6069
2018-12-19,東京都,NIJIYA CAFE （ニジヤ カフェ）,03-6337-5411
2018-12-18,東京都,cafe Planetaria,03-6269-9952
2018-12-18,東京都,LDH kitchen THE TOKYO HANEDA,03-5579-7461
2018-12-17,神奈川県,カフェ&ダイニングバーHipa Hipa(ヒパヒパ),045-900-6897
2018-12-15,東京都,BON BONHEUR (ボンボヌール),03-6264-4773
2018-12-15,東京都,foru cafe 原宿店,080-9646-2341
2018-12-15,長崎県,ごとカフェ,0120-05-6262
2018-12-15,東京都,EDOCCO CAFE MASU MASU,03-6811-6622
2018-12-14,東京都,Octavar（オクターヴァ）,03-5565-1161
2018-12-13,愛知県,猫カフェにゃんくる mozoワンダーシティ店,052-325-6122
2018-12-13,愛知県,Casual cafe Plus,090-7434-9095
2018-12-13,京都府,Flower Quiche 松井山手店,0774-63-8087
2018-12-13,三重県,RIDER’S CAFE 寺住 明王寺,0596-63-8545
2018-12-13,大阪府,STAND JON スタンドジョン,06-7708-4192
2018-12-12,京都府,シャノワール松井山手店,075-971-6220
2018-12-12,東京都,AVOSETA（アボセタ）,03-5843-0256
2018-12-11,大阪府,cafe & bar 満天の空,06-4256-6099
2018-12-11,大分県,カフェ&ダイニングみのりみのる アミュプラザおおいた店,097-535-8623
2018-12-10,東京都,武相庵 LIBRARY＆HOSTEL,042-860-7817
2018-12-10,兵庫県,凛々と,079-440-7854
2018-12-08,東京都,アニマルミーティングルームADOPT八王子店,042-673-2951
2018-12-08,東京都,ボヌールカフェ,03-3708-8301
2018-12-07,東京都,TORQUE SPICE & HERB TABLE & COURT,03-6451-1374
2018-12-07,滋賀県,NORMA JEAN,077-565-8708
2018-12-07,新潟県,Queen of chickens クイーン・オブ・チキンズ 長岡店,0258-89-7580
2018-12-07,東京都,カフェキッチン ぺキッシュ,0422-27-5285
2018-12-05,愛知県,アニメイトカフェ名古屋2号店,052-756-2205
2018-12-04,福島県,カフェ エ マリアージュ ルルペパン cafe et mariage Lulu Pepin,024-983-0168
2018-12-03,千葉県,ベーカリーレストランサンマルク イオンモール幕張新都心店,043-307-9450
2018-12-03,兵庫県,book cafe DOOR （ブックカフェ ドア）,0798-77-5078
2018-12-03,埼玉県,CAFE SORILESS（カフェ ソリレス ）,048-940-3225
2018-12-03,宮城県,Cafe&Kitchen TERRIER,0224-66-5977
2018-12-02,東京都,Il caffe Amico,0422-26-4151
2018-12-01,東京都,作業カフェ＆バー 無人島,03-6728-9872
2018-12-01,愛知県,spice&herb Epice Mamma Mia なんてこった研究所 金山店,080-8165-1439
2018-12-01,大阪府,COCOA Shop AKAI TORI,080-6126-7536
2018-12-01,北海道,MORIHICO.緑が丘テラス,0166-76-4301
2018-12-01,兵庫県,DELI CAFE HYBRID （デリカフェ ハイブリッド）,078-600-2971
2018-12-01,神奈川県,色々ノイロ,042-711-7377
2018-11-30,広島県,ボードゲームカフェ coast（コースト）,050-5437-4782
2018-11-30,大阪府,Movie’s cafe MATERIAL tanimachi,06-6777-9193
2018-11-28,北海道,Cafe Prendre カフェ プランドール,0154-55-3388
2018-11-27,東京都,猫カフェ コックンの別荘  八王子オーパ店,042-686-1550
2018-11-27,東京都,ペネロペカフェ,03-3567-3366
2018-11-27,北海道,CAFE VOIZ,011-768-8385
2018-11-24,埼玉県,北欧のコンセプトカフェ nordics（ノルディックス）,0570-001-630
2018-11-24,東京都,スポーツマリオ×タニタカフェ アリオ亀有店,0466-86-5930
2018-11-23,神奈川県,北鎌倉 欒カフェ（キタカマクラ オウチカフェ）,0467-38-7391
2018-11-22,埼玉県,カフェブリッコ 新座店,048-477-8111
2018-11-22,東京都,SPORTS STATION & CAFE,
2018-11-22,京都府,清水スタンド Kiyomizu Stand,075-744-0097
2018-11-22,福岡県,キャナリィ・ロウ MARK IS 福岡ももち店,092-836-8000
2018-11-22,福岡県,Moff animal cafe マークイズ福岡ももち,092-836-6180
2018-11-21,福島県,カフェ もんぺるん,0240-23-7530
2018-11-21,福岡県,RHC カフェ マークイズ福岡ももち店,092-407-3936
2018-11-21,福岡県,J.S.BURGERS CAFE マークイズ福岡ももち店,092-833-2727
2018-11-20,兵庫県,good spoon 阪急西宮ガーデンズゲート館店,0798-31-3228
2018-11-20,福岡県,MoMoChi CAFE&KITCHEN,092-833-7300
2018-11-19,北海道,Une cled Oz (ウェ二クレード オズ）,011-887-7272
2018-11-18,千葉県,Veggy Glace,047-705-4127
2018-11-17,北海道,ベビーフェイスプラネッツ札幌東区役所前店,011-788-7088
2018-11-17,東京都,ペネロペカフェ,03-3567-3366
2018-11-17,東京都,カフェコムサ立川伊勢丹店,042-512-8393
2018-11-16,大阪府,E PRONTO(エ・プロント) ビエラ岸辺健都店,06-4860-6725
2018-11-16,大阪府,ヘルシーフィールド キッチンKENTO,
2018-11-16,大阪府,からふね屋CAFE岸辺健都店/MARCHE岸辺健都店,06-6155-6591
2018-11-16,大阪府,Triple x cafe,06-6630-6791
2018-11-14,兵庫県,KOBE RISCAFE,078-855-5212
2018-11-14,千葉県,あさりやcafé 海ほたる,0438-41-5841
2018-11-13,愛媛県,CAFFÈ & BAR PRONTO （ カフェ＆バー プロント）松山大街道店,089-909-7899
2018-11-13,東京都,おねがいマイメロディカフェ 池袋店,03-5949-5675
2018-11-10,東京都,The French Toast Factory都立大学店,03-5726-9521
2018-11-10,東京都,アロハサラダ カフェ 六本木一丁目店,03-6277-7518
2018-11-09,愛知県,マンゴツリーカフェ 名古屋ラシック,052-259-6752
2018-11-08,千葉県,MAHANA’S CAFE & ORGANIC SHOP,080-9290-7566
2018-11-08,東京都,FUDGE kamurozaka,080-3349-9060
2018-11-08,三重県,バケット イオンモール津南店,059-253-4309
2018-11-07,東京都,ADRIFT by DAVID MYERS,03-6256-0966
2018-11-07,東京都,CAFFÈ & BAR PRONTO丸の内二重橋スクエア店,050-5350-6399
2018-11-06,神奈川県,エキテリア プロント  ジョイナステラス二俣川店,045-744-8678
2018-11-04,北海道,わんダフルCAFE メグミ,011-378-1011
2018-11-03,京都府,chano-ma京都,075-754-8012
2018-11-03,福島県,ベジタブルレストランBlueBee,0248-94-6998
2018-11-02,東京都,JELLY JELLY CAFE（ジェリージェリーカフェ）新宿店,03-6276-8835
2018-11-01,東京都,egg東京農大世田谷通り店,03-3706-0151
2018-11-01,大阪府,ROUGH LABO CAFE,06-7777-2417
2018-11-01,京都府,5&co.,075-321-0770
2018-11-01,大阪府,COOKPARK（クックパーク）,06-6363-0333
2018-11-01,長野県,カワノホトリcafe,
2018-10-31,神奈川県,譲渡型保護ねこカフェ にじのはし,0463-25-5007
2018-10-31,東京都,DEAN & DELUCA 広尾,03-5422-9082
2018-10-30,愛知県,祇園茶寮×タニタカフェ イオンモールナゴヤドーム前店,052-799-3999
2018-10-30,大阪府,デリカフェ・キッチン天王寺,06-6796-8763
2018-10-28,東京都,成田童夢の店 和馬’s Cafe東京浅草店,03-4500-1888
2018-10-28,兵庫県,TIERRA LUZ VIENTOO 西宮店,0798-23-3089
2018-10-27,広島県,Pieee Parlor Parisien（パイ パーラー パリジャン）,082-236-8870
2018-10-25,沖縄県, Ivorish 那覇,098-917-1223
2018-10-25,千葉県,Mr.FARMER 三井アウトレットパーク木更津,0438-41-3313
2018-10-25,千葉県,SOHOLM CAFE(スーホルムカフェ)木更津店,0438-41-2751
2018-10-25,千葉県,DEAN & DELUCA カフェ 三井アウトレットパーク木更津,0438-97-5991
2018-10-25,東京都,美遊食彩ぱすと,03-6421-2290
2018-10-24,東京都,猫カフェGOMA,03-6667-5386
2018-10-23,東京都,CAYUZO(カユゾー),03-5738-8499
2018-10-22,沖縄県,樂園CAFÉ,098-867-1171
2018-10-21,東京都,ちよだニャンとなるcafe,070-1467-2828
2018-10-21,東京都,アフラックの健康応援カフェ,03-6206-1407
2018-10-21,京都府,LatteArtJunkiesRoastingShop3rd Taut 阪急洛西口店,075-874-3138
2018-10-21,京都府,巣箱（SUBACO）,075-754-6521
2018-10-20,東京都,H.I.S. The ROOM of journey,03-5979-6721
2018-10-20,愛知県,アニメイトカフェ名古屋2号店,052-756-2205
2018-10-20,福岡県,Cafe Rassembler（カフェ ラソンブレ）,092-791-4878
2018-10-16,東京都,Underpass cafe,03-6804-0685
2018-10-15,大阪府,KA-KU大阪なんばスカイオ店,06-6616-9147
2018-10-15,大阪府,PRONTO（プロント） なんばスカイオ店,06-6643-0800
2018-10-14,兵庫県,TREND CAFE,080-4490-2225
2018-10-13,愛知県,NATURE’S ZOO,052-222-1140
2018-10-13,沖縄県,ライフ ラウンジ 那覇オーパ店,098-988-9655
2018-10-13,沖縄県,ベーカリーカフェ Tino Copain 那覇オーパ店,098-943-9697
2018-10-12,東京都,Aloha Table sharing ALOHA Spirit !,03
2018-10-12,沖縄県,Seasoning Chicken(シーズニングチキン) 那覇OPA店,098-975-9959
2018-10-11,宮城県,Cafe Restaurant＆Meeting Space FOREST,022-200-2607
2018-10-11,千葉県,Milly’sキッチン×タニタカフェ,047-401-6600
2018-10-11,兵庫県,神戸養蜂場,078-592-7007
2018-10-11,大分県,peace garden,097-538-0030
2018-10-11,京都府,歩粉,075-495-7305
2018-10-10,愛知県,カフェヨシノ 山王店,052-321-2661
2018-10-10,香川県,CAFFÈ & BAR PRONTO（ カフェ＆バー プロント）JR クレメントイン高松,087-873-2331
2018-10-10,大阪府,DIYcafe アメ村店,06-6484-3223
2018-10-09,京都府,cafebar marimo,050-6874-1248
2018-10-09,東京都,JELLY JELLY CAFE 池袋2号店,03-5904-9914
2018-10-09,群馬県,ブレッドガーデン イオンモール高崎店,027-310-9544
2018-10-09,岐阜県,キッチン akimo,0575-24-5955
2018-10-08,京都府,プルンニャ＋cafe,0774-66-2979
2018-10-08,東京都,カフェ 寛美堂,03-6806-1385
2018-10-07,北海道,restaurant DAFNE,011-211-0813
